1632669300000,43254.17000000,43326.08000000,43194.19000000,43317.24000000,282.55430000,1632670199999,12222598.74904860,12002,138.17654000,5977386.07616270,0
1632670200000,43317.23000000,43334.78000000,43271.49000000,43334.78000000,435.85611000,1632671099999,18872605.58475860,14594,227.67978000,9858539.03479490,0
1632671100000,43334.78000000,43426.00000000,43283.76000000,43343.73000000,861.88632000,1632671999999,37377669.51397870,24186,436.49721000,18929890.25923330,0
1632672000000,43343.73000000,43543.99000000,43312.45000000,43370.65000000,661.15378000,1632672899999,28706462.77713270,19396,295.50350000,12831860.89261880,0
1632672900000,43370.64000000,43387.79000000,43237.47000000,43326.69000000,353.59598000,1632673799999,15308454.82810380,12276,162.00065000,7013520.26510590,0
1632673800000,43326.69000000,43357.24000000,43162.99000000,43207.55000000,277.00232000,1632674699999,11973143.97138560,11283,134.71277000,5822793.04549270,0
1632674700000,43207.62000000,43288.52000000,43136.36000000,43214.15000000,285.27665000,1632675599999,12326636.00796180,11193,143.07305000,6182720.13582240,0
1632675600000,43220.32000000,43300.57000000,43212.29000000,43277.91000000,161.46804000,1632676499999,6983990.92025640,7356,77.28757000,3342935.14807430,0
1632676500000,43277.90000000,43284.84000000,43161.69000000,43197.89000000,601.14430000,1632677399999,25973160.10768370,25867,268.79766000,11613245.39739360,0
1632677400000,43197.88000000,43244.17000000,43162.53000000,43188.75000000,1069.95554000,1632678299999,46214356.77904670,36940,568.18535000,24541828.02019540,0
1632678300000,43188.37000000,43198.19000000,43078.33000000,43145.00000000,293.81568000,1632679199999,12672949.29856930,7936,130.06363000,5609780.35744340,0
1632679200000,43145.00000000,43263.05000000,43136.64000000,43177.00000000,166.17249000,1632680099999,7178328.47953290,6711,91.83636000,3967142.49589440,0
1632680100000,43177.00000000,43284.00000000,43176.64000000,43234.73000000,130.64924000,1632680999999,5648727.48373630,5789,59.37364000,2566958.00494920,0
1632681000000,43234.74000000,43250.00000000,43201.55000000,43232.04000000,134.96492000,1632681899999,5834603.62290980,5925,68.91839000,2979423.03907430,0
1632681900000,43232.04000000,43248.88000000,43185.86000000,43190.81000000,132.72639000,1632682799999,5735360.06340280,5978,65.76167000,2841801.97370250,0
1632682800000,43190.82000000,43232.00000000,43132.96000000,43136.19000000,121.74437000,1632683699999,5257842.06538930,7786,59.44490000,2567383.81804490,0
1632683700000,43136.19000000,43259.08000000,43124.26000000,43243.40000000,159.28732000,1632684599999,6883112.81551340,8266,86.61835000,3743333.79907250,0
1632684600000,43243.39000000,43433.99000000,43215.13000000,43328.99000000,299.18520000,1632685499999,12958949.79768530,11079,177.91531000,7707058.74894940,0
1632685500000,43328.99000000,43359.59000000,43223.78000000,43252.54000000,213.24737000,1632686399999,9230219.45648450,9403,87.20311000,3774258.91831780,0
1632686400000,43255.32000000,43427.37000000,43255.32000000,43375.08000000,258.10650000,1632687299999,11182728.76666730,11950,151.80815000,6576897.54836380,0
1632687300000,43375.09000000,43687.00000000,43357.70000000,43620.92000000,582.63709000,1632688199999,25347856.73402520,15673,354.09444000,15404259.32983890,0
1632688200000,43620.93000000,43699.00000000,43549.76000000,43570.01000000,467.56172000,1632689099999,20392559.11896930,13375,258.50877000,11274670.61020470,0
1632689100000,43570.00000000,43640.11000000,43476.05000000,43640.10000000,247.10370000,1632689999999,10762320.94784460,10200,124.59452000,5426970.47233910,0
1632690000000,43640.11000000,43692.00000000,43481.97000000,43492.92000000,201.93707000,1632690899999,8794215.97651660,9427,106.66190000,4644827.81065710,0
1632690900000,43492.43000000,43502.00000000,43399.96000000,43430.43000000,220.83340000,1632691799999,9593058.21510660,9535,93.97448000,4082214.15172150,0
1632691800000,43430.43000000,43466.33000000,43356.51000000,43395.57000000,127.55909000,1632692699999,5540023.66206020,7813,66.84655000,2902985.34789580,0
1632692700000,43395.56000000,43574.18000000,43395.56000000,43563.89000000,176.59006000,1632693599999,7682931.40357270,9103,95.36078000,4148755.96320400,0
1632693600000,43563.90000000,43950.00000000,43483.90000000,43725.27000000,541.70863000,1632694499999,23716534.10119630,21761,335.64008000,14693923.59243190,0
1632694500000,43724.19000000,43772.64000000,43585.86000000,43609.83000000,371.09161000,1632695399999,16206079.74850550,10097,161.01934000,7031993.46380120,0
1632695400000,43607.57000000,43607.58000000,43423.47000000,43480.00000000,241.06909000,1632696299999,10491407.21675530,8221,107.96788000,4698794.90003840,0
1632696300000,43479.96000000,43483.73000000,42785.25000000,42894.49000000,984.14520000,1632697199999,42440175.77303870,23735,396.54945000,17101719.52379720,0
1632697200000,42894.50000000,43230.27000000,42673.67000000,43065.42000000,1109.78636000,1632698099999,47621281.79287400,25716,605.75714000,25993644.15417880,0
1632698100000,43065.41000000,43135.02000000,42961.88000000,42980.12000000,442.58601000,1632698999999,19054915.83958960,12043,216.83101000,9333940.93724550,0
1632699000000,42980.13000000,43204.00000000,42900.43000000,43141.88000000,332.28665000,1632699899999,14307523.90267970,10125,196.12134000,8445138.99927340,0
1632699900000,43141.88000000,43253.77000000,43134.21000000,43160.90000000,275.93636000,1632700799999,11919166.70348750,9241,138.32489000,5975076.51070290,0
1632700800000,43160.90000000,43214.11000000,42980.00000000,43053.83000000,501.83218000,1632701699999,21626072.28336060,10899,206.82138000,8912552.99044760,0
1632701700000,43053.82000000,43076.74000000,42933.00000000,43054.22000000,294.81032000,1632702599999,12678048.20743840,8624,150.82741000,6485967.58210190,0
1632702600000,43054.22000000,43464.38000000,43054.21000000,43442.23000000,504.73048000,1632703499999,21832839.41087950,12501,319.00594000,13797417.92157590,0
1632703500000,43442.23000000,43968.00000000,43384.98000000,43872.24000000,971.90199000,1632704399999,42466906.37869370,24936,545.34395000,23830260.44197460,0
1632704400000,43872.24000000,43971.44000000,43711.00000000,43925.63000000,553.88734000,1632705299999,24293598.68554360,13512,282.46588000,12389727.46840920,0
1632705300000,43925.63000000,43959.97000000,43820.25000000,43933.95000000,391.97605000,1632706199999,17211345.73550220,9062,183.29211000,8048311.67112120,0
1632706200000,43933.95000000,44303.50000000,43870.41000000,44229.67000000,1095.39642000,1632707099999,48330446.32872760,26455,656.30839000,28952219.80747830,0
1632707100000,44229.67000000,44288.07000000,44138.54000000,44271.66000000,477.20251000,1632707999999,21091375.51902870,10925,233.35836000,10314085.39727240,0
1632708000000,44273.40000000,44350.00000000,44162.66000000,44179.53000000,495.19609000,1632708899999,21908866.74839330,11738,236.43232000,10460663.64008970,0
1632708900000,44179.60000000,44179.60000000,43961.99000000,43990.53000000,538.87419000,1632709799999,23731033.51340330,12146,229.85255000,10121770.06804110,0
1632709800000,43990.53000000,44182.01000000,43988.42000000,44123.26000000,320.45091000,1632710699999,14139410.81504900,7421,165.54937000,7304581.81315210,0
